uniprotkb:P49407	uniprotkb:P49407	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|uniprotkb:P49407_ARRB1|intact:EBI-743313|intact:EBI-2561130	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|uniprotkb:P49407_ARRB1|intact:EBI-743313|intact:EBI-2561130	unknown:"MI:0030"|unknown:"MI:0364"|unknown:"MI:0686"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Nelson, CD. et al.(2013)|Nelson et al. (2013)|Xiao et al. (2007)|Vastrik et al. (2007)	pubmed:17620599|pubmed:24069330|imex:IM-21839|pubmed:17367534	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0915"|unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psimi:"MI:0469"(intact)|psi-mi:"MI:0467"(reactome)	intact:EBI-1642094|intact:EBI-1642362|intact:EBI-8838277|intact:EBI-8838169	intact-miscore:0.53|-:-
uniprotkb:P49407	uniprotkb:P23588	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:if4b_human|psi-mi:EIF4B|uniprotkb:EIF4B|uniprotkb:B4DS13|uniprotkb:Q4G0E3|uniprotkb:Q53HQ2|uniprotkb:Q6GPH5|uniprotkb:Q6IB46|uniprotkb:Q8WYK5|intact:EBI-970310	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665626|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P42166	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:lap2a_human|psi-mi:TMPO|uniprotkb:TMPO|uniprotkb:P08918|uniprotkb:P08919|uniprotkb:Q14860|uniprotkb:Q16295|uniprotkb:LAP2|uniprotkb:Thymopoietin isoform alpha|uniprotkb:Thymopoietin-related peptide isoform alpha|intact:EBI-395393	unknown:"MI:0686"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psimi:"MI:0469"(intact)	intact:EBI-1642094|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q13813	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:sptn1_human|psi-mi:SPTAN1|uniprotkb:SPTAN1|uniprotkb:Q5VXV6|uniprotkb:Q7Z6M5|uniprotkb:Q9P0V0|uniprotkb:Q13186|uniprotkb:Q15324|uniprotkb:Q16606|uniprotkb:Q59EF1|uniprotkb:Q5VXV5|uniprotkb:SPTA2|uniprotkb:Alpha-II spectrin|uniprotkb:Fodrin alpha chain|uniprotkb:NEAS|uniprotkb:Spectrin, non-erythroid alpha subunit|intact:EBI-351450|intact:EBI-4404719	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665645	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q05639	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:ef1a2_human|psi-mi:EEF1A2|uniprotkb:EEF1A2|uniprotkb:E1P5J1|uniprotkb:P54266|uniprotkb:Q0VGC7|uniprotkb:B5BUF3|uniprotkb:EEF1AL|uniprotkb:STN|uniprotkb:Eukaryotic elongation factor 1 A-2|uniprotkb:Statin-S1|intact:EBI-354943	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665627|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q7Z3R3	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:q7z3r3_human|psi-mi:DKFZp686J1593|uniprotkb:DKFZp686J1593|intact:EBI-1642082	unknown:"MI:0686"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psimi:"MI:0469"(intact)	intact:EBI-1642094|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q13574	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:dgkz_human|psi-mi:DGKZ|uniprotkb:DGKZ|uniprotkb:B7Z2M9|uniprotkb:E9PPW4|uniprotkb:J3KNJ6|uniprotkb:G3V0F6|uniprotkb:Q8IVW9|uniprotkb:Q6ZVG7|uniprotkb:B7Z6M3|uniprotkb:F6UCU9|uniprotkb:O00542|uniprotkb:Diglyceride kinase zeta|uniprotkb:DAGK6|intact:EBI-715507	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665576|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P62805	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:h4_human|psi-mi:HIST1H4A|psi-mi:HIST1H4B|psi-mi:HIST1H4C|psi-mi:HIST1H4D|psi-mi:HIST4H4|psi-mi:HIST1H4E|psi-mi:HIST1H4F|psi-mi:HIST1H4H|psi-mi:HIST1H4I|psi-mi:HIST1H4J|psi-mi:HIST1H4K|psi-mi:HIST1H4L|psi-mi:HIST2H4A|psi-mi:HIST2H4B|uniprotkb:HIST4H4|uniprotkb:P02305|uniprotkb:Q6DRA9|uniprotkb:Q6FGB8|uniprotkb:Q6NWP7|uniprotkb:A2VCL0|uniprotkb:P02304|uniprotkb:HIST1H4A|uniprotkb:H4/A|uniprotkb:H4FA|uniprotkb:HIST1H4B|uniprotkb:H4/I|uniprotkb:H4FI|uniprotkb:HIST1H4C|uniprotkb:H4/G|uniprotkb:H4FG|uniprotkb:HIST1H4D|uniprotkb:H4/B|uniprotkb:H4FB|uniprotkb:HIST1H4E|uniprotkb:H4/J|uniprotkb:H4FJ|uniprotkb:HIST1H4F|uniprotkb:H4/C|uniprotkb:H4FC|uniprotkb:HIST1H4H|uniprotkb:H4/H|uniprotkb:H4FH|uniprotkb:HIST1H4I|uniprotkb:H4/M|uniprotkb:H4FM|uniprotkb:HIST1H4J|uniprotkb:H4/E|uniprotkb:H4FE|uniprotkb:HIST1H4K|uniprotkb:H4/D|uniprotkb:H4FD|uniprotkb:HIST1H4L|uniprotkb:H4/K|uniprotkb:H4FK|uniprotkb:HIST2H4A|uniprotkb:H4/N|uniprotkb:H4F2|uniprotkb:H4FN|uniprotkb:HIST2H4|uniprotkb:HIST2H4B|uniprotkb:H4/O|uniprotkb:H4FO|intact:EBI-302023	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|intact:EBI-1642362|biogrid:665599	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q16875	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:f263_human|psi-mi:PFKFB3|uniprotkb:PFKFB3|uniprotkb:Q5VX15|uniprotkb:B7Z955|uniprotkb:Q5VX18|uniprotkb:O43622|uniprotkb:O75902|uniprotkb:Q5VX19|uniprotkb:6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme|uniprotkb:iPFK-2|uniprotkb:Renal carcinoma antigen NY-REN-56|intact:EBI-764464|intact:EBI-2834088	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665658	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P46821	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:map1b_human|psi-mi:MAP1B|uniprotkb:MAP1B|uniprotkb:A2BDK5|intact:EBI-764611	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665644	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:O14950	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:ml12b_human|psi-mi:MYL12B|uniprotkb:MYL12B|uniprotkb:D3DUH6|uniprotkb:Q7Z5Z4|uniprotkb:Q13182|uniprotkb:MRLC2|uniprotkb:Myosin regulatory light chain 2-B, smooth muscle isoform|uniprotkb:MLC-2A|uniprotkb:SHUJUN-1|uniprotkb:MYLC2B|uniprotkb:Myosin regulatory light chain MRLC2|uniprotkb:Myosin regulatory light chain 20 kDa|intact:EBI-1642165|intact:EBI-2826593	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665649	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P25705	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:atpa_human|psi-mi:ATP5A1|uniprotkb:ATP5A1|uniprotkb:B4DY56|uniprotkb:K7ENP3|uniprotkb:A8K092|uniprotkb:Q53XX6|uniprotkb:Q8IXV2|uniprotkb:Q96FB4|uniprotkb:Q96HW2|uniprotkb:Q96IR6|uniprotkb:Q9BTV8|uniprotkb:ATP5A|uniprotkb:ATP5AL2|uniprotkb:ATPM|intact:EBI-351437|intact:EBI-11032691	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665656	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:O60832	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:dkc1_human|psi-mi:DKC1|uniprotkb:DKC1|uniprotkb:F5BSB3|uniprotkb:O43845|uniprotkb:Q96G67|uniprotkb:Q9Y505|uniprotkb:Dyskerin|uniprotkb:Nucleolar protein family A member 4|uniprotkb:snoRNP protein DKC1|uniprotkb:Nopp140-associated protein of 57 kDa|uniprotkb:Nucleolar protein NAP57|uniprotkb:CBF5 homolog|uniprotkb:NOLA4|intact:EBI-713091	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665624	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P23527	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:h2b1o_human|psi-mi:HIST1H2BO|uniprotkb:HIST1H2BO|uniprotkb:Q3KPI7|uniprotkb:Q8TCV6|uniprotkb:H2BFH|uniprotkb:H2BFN|uniprotkb:Histone H2B.n|uniprotkb:Histone H2B.2|intact:EBI-1642161	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665598|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q9Y6C5	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:ptc2_human|psi-mi:PTCH2|uniprotkb:PTCH2|uniprotkb:O95341|uniprotkb:O95856|uniprotkb:Q53Z57|uniprotkb:Q5QP87|uniprotkb:Q6UX14|uniprotkb:UNQ560/PRO1121/PRO57079|intact:EBI-1642139	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665595|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q9GZS1	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:rpa49_human|psi-mi:POLR1E|uniprotkb:POLR1E|uniprotkb:Q5VZT3|uniprotkb:Q8NBA9|uniprotkb:Q96L20|uniprotkb:PAF53|uniprotkb:PRAF1|uniprotkb:DNA-directed RNA polymerase I subunit E|uniprotkb:RNA polymerase I-associated factor 1|uniprotkb:RNA polymerase I-associated factor 53|intact:EBI-359458	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|intact:EBI-1642362|biogrid:665609	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q5U5U6	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:q5u5u6_human|psi-mi:UBB|uniprotkb:UBB|uniprotkb:HEL-S-50|uniprotkb:hCG_1998947|intact:EBI-1642104	unknown:"MI:0686"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psimi:"MI:0469"(intact)	intact:EBI-1642094|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P08670	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:vime_human|psi-mi:VIM|uniprotkb:VIM|uniprotkb:D3DRU4|uniprotkb:Q15867|uniprotkb:Q15868|uniprotkb:Q15869|uniprotkb:Q548L2|uniprotkb:Q6LER9|uniprotkb:Q8N850|uniprotkb:Q96ML2|uniprotkb:Q9NTM3|uniprotkb:B0YJC2|intact:EBI-353844|intact:EBI-3442369	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)|taxid:10090(Mus musculus)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665637|intact:EBI-1642362	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q04917	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:1433f_human|psi-mi:YWHAH|uniprotkb:YWHAH|uniprotkb:YWHA1|uniprotkb:Protein AS1|intact:EBI-306940|intact:EBI-11759595	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665570	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:Q00610	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:clh1_human|psi-mi:CLTC|uniprotkb:CLTC|uniprotkb:D3DU00|uniprotkb:Q6N0A0|uniprotkb:Q86TF2|uniprotkb:Clathrin heavy chain on chromosome 17|uniprotkb:CLH17|uniprotkb:KIAA0034|uniprotkb:CLTCL2|intact:EBI-354967	unknown:"MI:0096"|unknown:"MI:0492"|unknown:"MI:0055"|unknown:"MI:0046"|unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"|unknown:"MI:0416"	Xiao, K. et al.(2007)|Fernández-Arenas, E. et al.(2014)|Goodman, OB. et al.(1997)|McLaughlin, NJ. et al.(2006)|Xiao et al. (2007)|Fernández-Arenas et al. (2014)|Wu et al.(2010)	pubmed:17620599|pubmed:24502978|pubmed:9169477|pubmed:16709866|imex:IM-23088|pubmed:20482850	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"|unknown:"MI:0403"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0468"(hprd)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0468"(hprd)|psimi:"MI:0469"(intact)|psimi:"MI:0974"(innatedb)|psi-mi:"MI:0471"(MINT)|psi-mi:"MI:0467"(reactome)	intact:EBI-1642094|biogrid:868728|hprd:-1|biogrid:1277851|intact:EBI-9514981|biogrid:868731|biogrid:665585|intact:EBI-1642362	intact-miscore:0.49
uniprotkb:P49407	uniprotkb:O14617	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:ap3d1_human|psi-mi:AP3D1|uniprotkb:AP3D1|uniprotkb:O00202|uniprotkb:O75262|uniprotkb:Q59HF5|uniprotkb:Q96G11|uniprotkb:Q9H3C6|uniprotkb:AP-3 complex subunit delta|uniprotkb:Delta-adaptin|uniprotkb:PRO0039|uniprotkb:Adaptor-related protein complex 3 subunit delta-1|intact:EBI-1051639	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|biogrid:665586	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P31946	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:1433b_human|psi-mi:YWHAB|uniprotkb:YWHAB|uniprotkb:A8K9K2|uniprotkb:E1P616|uniprotkb:Protein kinase C inhibitor protein 1|uniprotkb:Protein 1054|intact:EBI-359815	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|intact:EBI-1642362|biogrid:665567	intact-miscore:0.35
uniprotkb:P49407	uniprotkb:P07947	-	-	psi-mi:arrb1_human|psi-mi:ARRB1|uniprotkb:ARRB1|uniprotkb:B6V9G8|uniprotkb:O75625|uniprotkb:O75630|uniprotkb:Q2PP20|uniprotkb:Q9BTK8|uniprotkb:Arrestin beta-1|uniprotkb:ARR1|intact:EBI-743313|intact:EBI-2561130	psi-mi:yes_human|psi-mi:YES1|uniprotkb:YES1|uniprotkb:D3DUH1|uniprotkb:A6NLB3|uniprotkb:p61-Yes|uniprotkb:Proto-oncogene c-Yes|uniprotkb:YES|intact:EBI-515331	unknown:"MI:0686"|unknown:"MI:0004"|unknown:"MI:0007"	Xiao, K. et al.(2007)|Xiao et al. (2007)	pubmed:17620599	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	unknown:"MI:0914"	psi-mi:"MI:0469"(intact)|psi-mi:"MI:0463"(biogrid)|psimi:"MI:0469"(intact)	intact:EBI-1642094|intact:EBI-1642362|biogrid:665580	intact-miscore:0.35
